,brand,type,model,dimension,color_array,finish,price
1924,Perzina,vertical,GP-112 Kompact,114.3,['other'],polish,9450.0
1925,Perzina,vertical,GP-112 Kompact,114.3,['ebony'],['polish'],8890.0
1926,Perzina,vertical,GP-129 Kapitol,129.54,"['mahogany', 'walnut']",['polish'],13565.0
1927,Boston,vertical,UP-118E,116.84,['ebony'],"['polish', 'satin']",14600.0
1928,Boston,vertical,UP-118E,116.84,['mahogany'],['polish'],16700.0
1929,Boston,vertical,UP-118E,116.84,['walnut'],"['polish', 'satin']",16700.0
1930,Boston,vertical,UP-120S,119.38,['ebony'],['polish'],10100.0
1931,Boston,vertical,UP-120S,119.38,['walnut'],['satin'],11900.0
1932,Boston,vertical,UP-126E,127.0,['ebony'],['polish'],17400.0
1933,Boston,vertical,UP-126E,127.0,['mahogany'],['polish'],20300.0
1934,Boston,vertical,UP-132E,132.08,['ebony'],['polish'],19500.0
1935,Ronisch,vertical,132 K,132.08,"['other', 'other']",polish,39703.0
1936,Ronisch,vertical,132 K,132.08,['white'],['polish'],33889.0
1937,Ronisch,vertical,132 K,132.08,"['mahogany', 'walnut']",['satin'],31857.0
1938,Ronisch,vertical,132 K,132.08,['ebony'],['polish'],31431.0
1939,Ronisch,vertical,132 K,132.08,['cherry'],['satin'],38190.0
1940,Ronisch,vertical,125 KI,124.46,"['cherry', 'yew']",['polish'],35817.0
1941,Ronisch,vertical,125 KN,124.46,['ebony'],['satin'],32581.0
1942,Ronisch,vertical,132 K,132.08,"['mahogany', 'walnut']",['polish'],36725.0
1943,Ronisch,vertical,125 KN,124.46,['ebony'],['polish'],30100.0
1944,Ronisch,vertical,125 KI,124.46,"['mahogany', 'vavona']",['polish'],34646.0
1945,Ronisch,vertical,125 KI,124.46,"['walnut', 'burl']",['polish'],35115.0
1946,Ronisch,vertical,125 K,124.46,"['cherry', 'yew']",['polish'],35817.0
1947,Ronisch,vertical,125 KI,124.46,"['mahogany', 'walnut']",['satin'],28794.0
1948,Ronisch,vertical,125 KI,124.46,"['mahogany', 'walnut']",['polish'],33663.0
1949,Ronisch,vertical,125 K,124.46,"['mahogany', 'vavona']",['polish'],34646.0
1950,Ronisch,vertical,125 K,124.46,"['other', 'other']",polish,34365.0
1951,Ronisch,vertical,125 KI,124.46,['cherry'],['satin'],28700.0
1952,Ronisch,vertical,125 KI,124.46,['white'],['polish'],30058.0
1953,Ronisch,vertical,125 KI,124.46,"['other', 'other']",polish,34365.0
1954,Ronisch,vertical,125 K,124.46,"['walnut', 'burl']",['polish'],35115.0
1955,Ronisch,vertical,125 KI,124.46,['ebony'],['polish'],27623.0
1956,Ronisch,vertical,125 K,124.46,['ebony'],['polish'],27623.0
1957,Ronisch,vertical,125 K,124.46,['white'],['polish'],30058.0
1958,Ronisch,vertical,125 K,124.46,"['mahogany', 'walnut']",['satin'],28794.0
1959,Ronisch,vertical,118 KR,118.11,['ebony'],['satin'],27332.0
1960,Ronisch,vertical,118 M,118.11,['ebony'],['satin'],28159.0
1961,Ronisch,vertical,125 K,124.46,"['mahogany', 'walnut']",['polish'],33663.0
1962,Ronisch,vertical,118 M,118.11,['ebony'],['polish'],26790.0
1963,Ronisch,vertical,118 KR,118.11,['ebony'],['polish'],24989.0
1964,Ronisch,vertical,125 K,124.46,['cherry'],['satin'],28700.0
1965,Ronisch,vertical,118 KI,118.11,"['walnut', 'burl']",['polish'],31540.0
1966,Ronisch,vertical,118 KI,118.11,"['mahogany', 'walnut']",['polish'],30318.0
1967,Ronisch,vertical,118 KI,118.11,['white'],['polish'],26873.0
1968,Ronisch,vertical,118 KI,118.11,"['mahogany', 'walnut']",['satin'],25816.0
1969,Ronisch,vertical,118 KI,118.11,"['mahogany', 'vavona']",['polish'],31920.0
1970,Ronisch,vertical,118 KI,118.11,"['other', 'other', 'other', 'oak']",['satin'],24851.0
1971,Ronisch,vertical,118 KI,118.11,['cherry'],['satin'],26275.0
1972,Ronisch,vertical,118 KI,118.11,"['other', 'other']",polish,31160.0
1973,Ronisch,vertical,118 KI,118.11,"['cherry', 'yew']",['polish'],31920.0
1974,Ronisch,vertical,118 KI,118.11,['ebony'],['polish'],24530.0
1975,Ronisch,vertical,118 K,118.11,"['cherry', 'yew']",['polish'],31920.0
1976,Ronisch,vertical,118 K,118.11,"['walnut', 'burl']",['polish'],31540.0
1977,Ronisch,vertical,118 K,118.11,"['mahogany', 'vavona']",['polish'],31920.0
1978,Ronisch,vertical,118 K,118.11,"['other', 'other']",polish,31160.0
1979,Ronisch,vertical,118 K,118.11,"['mahogany', 'walnut']",['polish'],30318.0
1980,Ronisch,vertical,118 K,118.11,"['mahogany', 'walnut']",['satin'],25816.0
1981,Ronisch,vertical,118 K,118.11,['cherry'],['satin'],26275.0
1982,Ronisch,vertical,118 K,118.11,['white'],['polish'],26873.0
1983,Ronisch,vertical,118 K,118.11,['ebony'],['polish'],24530.0
1984,Ronisch,vertical,118 K,118.11,"['other', 'other', 'other', 'oak']",['satin'],24851.0
1985,Brodmann,vertical,PE 121,121.92,['other'],['polish'],17490.0
1986,Brodmann,vertical,PE 121,121.92,['walnut'],['polish'],16990.0
1987,Brodmann,vertical,PE 124 Vienna,121.92,['bubinga'],['polish'],19190.0
1988,Brodmann,vertical,PE 124 Vienna,121.92,['ebony'],['polish'],17790.0
1989,Brodmann,vertical,PE 121,121.92,['ebony'],['polish'],14890.0
1990,Brodmann,vertical,PE 121,121.92,['white'],['polish'],16990.0
1991,Brodmann,vertical,PE 118 Vienna,119.38,['ebony'],['polish'],15490.0
1992,Brodmann,vertical,CE 118,119.38,['ebony'],['polish'],11890.0
1993,Brodmann,vertical,PE 130,132.08,['ebony'],['polish'],22190.0
1994,Brodmann,vertical,PE 126 Institutaional,124.46,['ebony'],['polish'],17490.0
1995,Sauter,vertical,122 Peter Maly Artes,121.92,"['palisander', 'macassar']",['polish'],63500.0
1996,Sauter,vertical,122 Peter Maly Artes,121.92,['ebony'],['polish'],62000.0
